baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TMEM170B,678.710146581456,-1.01876374667366,0.149823508427976,-6.79975897883481,1.04794322104275e-11,5.58792718182051e-11
TMEM171,44.6335448738766,4.94719005864317,0.520751887777668,9.50009049368122,2.09707981993283e-21,1.83958958275428e-20
TMEM176A,61.6424949070003,-6.75155933186986,0.560673243242292,-12.0418789611335,2.14024558740397e-33,2.87786746368409e-32
TMEM176B,157.392388833218,-6.3605634300001,0.568130889229881,-11.1955951534725,4.28514975306953e-29,4.99771316969394e-28
TMEM178A,311.171806486894,-1.63079820374371,0.209793658018011,-7.7733436708735,7.64409781663218e-15,4.92092141822135e-14
TMEM178B,993.682402589469,-2.50905461762216,0.149087982844902,-16.8293551884216,1.48712791203582e-63,4.467205233272e-62
TMEM179,447.77605688775,-0.675970192641502,0.247955325678218,-2.72617734986155,0.00640725611128313,0.013944475656914
TMEM179B,145.531669908216,0.663135781884228,0.202594061183284,3.2732241903394,0.00106328104958551,0.00264461299139633
TMEM181,994.593219001513,0.492487666265881,0.161117450428646,3.05669972405619,0.00223788336275665,0.00528353918328197
TMEM182,21.2218523699365,-2.29912379495953,0.348394095245531,-6.599204252699,4.13370480758295e-11,2.12242106330947e-10
TMEM184B,2392.39655615344,0.939781466940457,0.101075938891776,9.29777627835547,1.43413615344032e-20,1.21358829786364e-19
TMEM185A,219.250302194347,-1.09177390728307,0.107487316508842,-10.1572347579564,3.07679122850061e-24,3.010280470562e-23
TMEM189,559.415844653321,1.35040888168667,0.151288229615894,8.92606705171463,4.41422991299322e-19,3.50604701910852e-18
TMEM19,363.392484612037,-0.842771144819089,0.202639895524761,-4.15895962952719,3.19700391090323e-05,9.719398527619e-05
TMEM191A,9.36573101607605,2.74307107064347,0.513939075772865,5.33734677893176,9.43165460951752e-08,3.74823900936617e-07
TMEM196,444.483148354777,-4.97040430647596,0.244939470908891,-20.2923779006805,1.50154177100661e-91,8.54941928436209e-90
TMEM198,145.649871154482,-1.71088030695564,0.147766219369705,-11.5782911294163,5.30938827164273e-31,6.61254834392272e-30
TMEM2,232.170209916677,1.22418357753454,0.147276658949407,8.31213571972102,9.39948344494105e-17,6.69403414965176e-16
TMEM200C,795.634660688653,-5.88297566841201,0.169106700736159,-34.7885426349288,3.62478972994382e-265,8.15916002945488e-262
TMEM201,513.959550849354,-0.90888234496624,0.163485013147547,-5.55942301662822,2.70667950003936e-08,1.12561062494555e-07
TMEM202-AS1,124.080085938444,1.08841145761193,0.126605659482467,8.59686258940626,8.19249834343972e-18,6.12921591109902e-17
TMEM206,1318.70878200269,0.733823262935039,0.150985026344838,4.86023866538291,1.17244321223539e-06,4.18195358313075e-06
TMEM210,1.66719731047109,3.48439103898105,1.03146977238703,3.37808351951746,0.000729929076461326,0.00186438651468645
TMEM213,2.16912931800585,-2.78428230418778,0.83015097619874,-3.3539469132916,0.000796676457286123,0.00202263207036684
TMEM216,82.8511382040642,-1.25945112876885,0.17869708334785,-7.04796690115653,1.81550808250403e-12,1.0216469149611e-11
TMEM220,99.4106064393165,-2.97234361784981,0.21381318464185,-13.9015918163731,6.19481488032992e-44,1.12816466892912e-42
TMEM220-AS1,14.6072057581993,-2.97442526975746,0.356375495282692,-8.34632377682989,7.0420587425996e-17,5.03852662396976e-16
TMEM225B,23.5943043548893,1.18075768386043,0.288037602822268,4.09931784007039,4.14369657286388e-05,0.000124274090501134
TMEM229A,217.416738489836,1.4842561972158,0.317297619422471,4.6778043904564,2.8996295241082e-06,9.94950114349485e-06
TMEM229B,535.597273682232,-4.04606068245183,0.150859513087524,-26.8200566185337,1.88588919103333e-158,4.82387595803404e-156
TMEM230,740.573952263747,1.27983456552383,0.104817552045741,12.2101169178738,2.74494434340212e-34,3.79837298404217e-33
TMEM235,1194.80670903974,5.76694311891561,0.369144324601915,15.6224618247475,5.11903581953312e-55,1.26994214115148e-53
TMEM237,323.597470598673,-0.665341272776664,0.121593198134041,-5.47186259582719,4.45330065175402e-08,1.81595704354858e-07
TMEM240,70.5889685442121,-0.968276626334217,0.195922643399447,-4.94213741471473,7.72707204978699e-07,2.80896706168183e-06
TMEM241,101.983968270094,-0.968012440561593,0.204496694021596,-4.73363369120953,2.2053558527453e-06,7.66223863059194e-06
TMEM243,54.743368956969,-1.20940363616201,0.206843904034488,-5.84693874256195,5.00701783799184e-09,2.21539706829978e-08
TMEM244,4.00828759700641,5.40729328458441,0.887444586571982,6.09310526696848,1.10741187457423e-09,5.15448780440091e-09
TMEM246-AS1,111.700047466263,4.84114244537882,0.273559525786503,17.6968520158828,4.43410051219147e-70,1.55142973775785e-68
TMEM248,894.728403518449,-0.29419768645453,0.114760442212716,-2.56358097600577,0.0103598531745786,0.0216039826191384
TMEM249,5.69932389127244,-1.53859118816064,0.406173762487664,-3.78801225056326,0.000151857363554355,0.000425750396333907
TMEM25,268.422559521897,-0.570957590080827,0.154442769353155,-3.69688780168953,0.000218258745142364,0.000599146792835885
TMEM253,6.02514979847437,-1.04880568725257,0.467722287783595,-2.24236841956487,0.0249375711041589,0.047799724709669
TMEM254,175.022022197951,0.37693653317493,0.088877207385914,4.24109334959448,2.22433594838158e-05,6.88823983868253e-05
TMEM254-AS1,101.472571422722,1.0059145714556,0.198552554958502,5.06623836528238,4.0575378165663e-07,1.51664681543833e-06
TMEM255A,535.670129619773,-4.10027102190257,0.215389653216567,-19.0365273385713,8.49785958578169e-81,3.77528593492544e-79
TMEM255B,3.67490702761736,1.3369497748283,0.5626330152905,2.37623768690147,0.0174901922678838,0.0347212401065869
TMEM256,41.1609949743355,0.943579610456622,0.204770125333747,4.60799449587051,4.06571423277083e-06,1.37151339150039e-05
TMEM258,215.796755624549,1.92341633213568,0.152129988090909,12.6432425077579,1.21920340637388e-36,1.81584401468053e-35
TMEM259,3583.76104736382,0.371579012393585,0.152129888023057,2.44251157495935,0.0145854618856477,0.0294341961094381
TMEM26,67.949683218626,4.8121673509606,0.811949630457357,5.92668211234974,3.09116542531827e-09,1.39048906768513e-08
TMEM26-AS1,1.90858138299079,3.68470102218254,1.10973955905593,3.32032952426888,0.000899112526051825,0.00226363696440339
TMEM262,11.4177115098113,1.67794839173206,0.386411150727918,4.34239122906044,1.40940267552406e-05,4.47625547327573e-05
TMEM263,351.669679360224,-2.09223959627513,0.145929511467595,-14.3373302304225,1.27881034239826e-46,2.53241949564427e-45
TMEM266,28.5359070503321,-2.14929797010433,0.350245149942926,-6.13655312701566,8.43311705623998e-10,3.96181667297741e-09
TMEM267,128.343005023815,-0.726852283600023,0.160252759709815,-4.53566156936209,5.74231981507357e-06,1.90811619167547e-05
TMEM268,306.22532932608,-1.21639268903492,0.112300840716003,-10.8315546106289,2.43977502216535e-27,2.7106470499635e-26
TMEM272,249.973825052751,-5.46992912565643,0.23303466217836,-23.4725987736102,7.77180799519571e-122,9.11136545658985e-120
TMEM35A,204.76460810693,-3.6421793121346,0.2065940531255,-17.6296425624705,1.45886381179713e-69,5.03136647002229e-68
TMEM37,17.5125635324869,2.8239731571592,0.39684820858154,7.11600328814122,1.11101645571979e-12,6.33761777511793e-12
TMEM38A,60.9580732599505,-1.08136416138615,0.214033081484933,-5.05232253763666,4.36469827560102e-07,1.6251618061027e-06
TMEM38B,534.236268661125,-1.1034440923,0.190386484827932,-5.79581104875841,6.7991781772046e-09,2.97328651696848e-08
TMEM39A,655.52310437572,-0.419399609591493,0.13495862737312,-3.10761614692465,0.00188602858704007,0.00450448250780371
TMEM39B,162.528537577667,0.538567782339434,0.167260796417376,3.21992836262428,0.00128222634360937,0.00314652883680695
TMEM41A,532.467502213907,-1.85137817169945,0.0920211606730554,-20.1190482510568,5.02634603768751e-90,2.79127545421844e-88
TMEM42,321.884477942537,0.984170899051611,0.188103651142065,5.23206696454987,1.67624999070315e-07,6.50165476003459e-07
TMEM43,897.893061001874,-0.300223883191388,0.0789117338754941,-3.80455311836232,0.000142060425842256,0.000399843966166882
TMEM44-AS1,178.658900918765,1.65704479461607,0.149446188920458,11.087902653028,1.43615463244174e-28,1.65214054547744e-27
TMEM45A,83.8588778473259,-1.22441293483022,0.202616730933601,-6.04300014706814,1.51274516218028e-09,6.96717059826151e-09
TMEM5-AS1,3.762522481259,-2.47130543927195,0.72008139730273,-3.43198067403064,0.000599190255560247,0.00155241404149295
TMEM51,58.7174193347976,-4.61612361883795,0.284281015711918,-16.2378891438737,2.72128047894063e-59,7.41576384914861e-58
TMEM51-AS1,76.9245000519361,-3.55442096404228,0.244700037255949,-14.5256249402384,8.33784043261129e-48,1.69794236650596e-46
TMEM52,1.18874072425234,2.17140916459502,0.918512992500847,2.36404839378798,0.0180764511376389,0.0357735945261848
TMEM53,91.0416231901987,0.452964967069545,0.178068497491059,2.54376811986235,0.0109663857323804,0.0227382122247662
TMEM54,64.3346091275509,-1.68419873957845,0.180195675666925,-9.34649920618257,9.05967490593695e-21,7.73428226356651e-20
TMEM56,404.156138306159,-0.524768966085382,0.180383668758033,-2.90918224304058,0.00362375552462475,0.00824255467080504
TMEM56-RWDD3,20.4520054123317,-0.627091432687077,0.278037378478637,-2.25542132542895,0.0241068954278395,0.0463733601427514
TMEM59,1835.35069533216,0.541100366726086,0.192955409643467,2.80427673795672,0.00504296000457653,0.0111799410108025
TMEM59L,836.29372108453,-1.20665221339759,0.198195287570872,-6.08819830272757,1.14188384648174e-09,5.30835277331813e-09
TMEM63A,11706.6594843189,5.03260258518207,0.228542005495245,22.0204709163926,1.83348704130998e-107,1.46004378449977e-105
TMEM63B,999.81952798886,-0.710873970005838,0.1098197083214,-6.47310014633605,9.60122698075306e-11,4.81258651689647e-10
TMEM63C,654.653712734228,-4.27494692676759,0.162757590319381,-26.2657300245034,4.72631854841855e-152,1.01642942336818e-149
TMEM64,499.865187208374,2.18366297049175,0.21207018891421,10.2968879391866,7.27777131019111e-25,7.33950628785223e-24
TMEM65,490.256508814052,-0.459613358772329,0.143328408052977,-3.20671501913596,0.00134259927261502,0.00328465486852935
TMEM67,220.402771125382,-2.32421142893379,0.152723974620747,-15.2183796598105,2.67063881760605e-52,6.19309402731117e-51
TMEM68,338.820675849853,-0.774108307290372,0.133200286763637,-5.81161141690349,6.18743311292013e-09,2.71491217186011e-08
TMEM72-AS1,118.773184635193,-0.768224690451171,0.281372337040339,-2.73027796027097,0.00632809452063227,0.0137890792768395
TMEM74B,19.2683703717014,-1.67380926420801,0.422203125027248,-3.96446441295284,7.35609192625455e-05,0.000214020756396431
TMEM79,102.523780371602,0.722542473929538,0.182022829502797,3.96951566956295,7.20188708879712e-05,0.000209823553081496
TMEM86A,162.913714684907,-1.78329022917337,0.176121130131849,-10.125362174535,4.26397207051943e-24,4.14895541755095e-23
TMEM86B,36.5458497965973,0.596265917303333,0.22174729474337,2.68894336678784,0.00716785786332104,0.015442544212428
TMEM87A,1584.70167302734,0.661848375190542,0.149685446702243,4.42159468252851,9.79751144043302e-06,3.17165077924046e-05
TMEM88,8.2796665382952,-2.57952694688741,0.403931795728436,-6.38604579824072,1.70230038514052e-10,8.3897499029803e-10
TMEM88B,265.302627025121,5.18168527747241,0.354456790975139,14.6186655451492,2.13544905450382e-48,4.40986555818148e-47
TMEM8A,396.610987746762,-0.339138339619992,0.110240004869395,-3.07636361248153,0.00209542141159773,0.00496908333622601
TMEM9,509.89289608291,-0.9258627972908,0.149088522005077,-6.21015477810742,5.29324395109658e-10,2.52752211518632e-09
TMEM91,42.1198377889055,0.478954158760757,0.20110792999814,2.38157768699219,0.0172386542253636,0.0342727764919694
TMEM92-AS1,3.73270984690112,1.41726046288186,0.579387214111608,2.44613693288863,0.0144396147373182,0.0291677626078859
TMEM95,6.66280924886201,1.86124404781964,0.466221505992977,3.99218831369757,6.54663508849507e-05,0.000191709095514265
TMEM97,61.4770137434138,-1.58310550598693,0.227523318373077,-6.95799233813505,3.45155981636333e-12,1.90484579339149e-11
TMEM98,2242.73298537666,5.26752350608234,0.237918705928987,22.1400141090822,1.30195891301623e-108,1.06957033428419e-106
TMEM9B,423.444995920015,-0.675016302214233,0.238171769289612,-2.83415748317941,0.00459466830980979,0.0102561404741781
TMEM9B-AS1,172.601708714466,1.07264470871192,0.254892533083712,4.20822334705129,2.57386399112139e-05,7.90610842396494e-05
TMF1,2177.49693351631,0.346858509480348,0.128175872518729,2.70611389385834,0.00680756938284631,0.0147415836738342
TMF1P1,8.54891895565309,-5.42406828598329,0.829523640915581,-6.53877480814955,6.20248330192638e-11,3.15297570319546e-10
TMIE,26.0349555390185,-2.33938710768675,0.351272859604509,-6.65974339811113,2.74306077241267e-11,1.42421503797849e-10
TMIGD3,140.857749459475,5.58187094882603,0.570838486198335,9.7783717877891,1.39435530289051e-22,1.2751628506716e-21
TMLHE,213.859361508499,-1.13270516111261,0.120587877417168,-9.39319262743193,5.82085550868032e-21,5.01365728048679e-20
TMOD1,747.103757561711,-1.24054806988174,0.289072070518573,-4.29148366930189,1.77483257667823e-05,5.56824448234192e-05
TMOD2,3209.79269141333,-0.528455347388443,0.0779643501722566,-6.77816651098687,1.21710531687423e-11,6.46645852383032e-11
TMPOP2,3.44746332918546,1.67718599316728,0.519701160760181,3.22721232855054,0.00125002663880269,0.00307443906122772
TMPPE,208.223580022914,-0.993725536277815,0.140469078406343,-7.07433655543183,1.5016543779819e-12,8.49419641785572e-12
TMPRSS11F,1.33683877684114,2.81177091175548,1.01266764795556,2.77659794645564,0.00549310814711105,0.0120984542386861
TMPRSS5,374.525359686033,2.3840365370763,0.546216287299186,4.36463831729436,1.27333260168571e-05,4.06205611898302e-05
TMPRSS7,2.00824779328601,-3.21581374171457,0.857391528324936,-3.75069456074196,0.000176345409514892,0.000490210511212058
TMPRSS9,130.318143809153,-3.37721765693263,0.386674030373978,-8.73401726427373,2.45783577822262e-18,1.88605380036156e-17
TMSB15A,2.32595631972865,-4.06124818792542,0.865266982934878,-4.69363591587671,2.68391527831736e-06,9.24030951943584e-06
TMSB15B,19.9542112845324,-4.57961216301025,0.418087513384921,-10.9537166655201,6.3775913777106e-28,7.22109306763987e-27
TMSB4X,265.900011144458,1.6149817137938,0.202277076470218,7.98400758986439,1.41657306563821e-15,9.48238956943072e-15
TMSB4XP4,40.130570324913,0.86405501538746,0.235598162119363,3.66749471903646,0.000244938607758393,0.000668886052438884
TMTC2,3193.27617551341,4.6268875024576,0.23639448964755,19.5727383889363,2.64102292138748e-85,1.29609735345533e-83
TMTC4,2136.23145026332,3.04352027002336,0.21637315519663,14.0660714923602,6.13859998410138e-45,1.15660541218303e-43
TMUB1,88.6204074182792,0.524639349799297,0.157222524048985,3.33692232059472,0.000847116206768451,0.00214183252997828
TMX3,1593.72213837586,-0.62694134445892,0.14622508579917,-4.28750881582644,1.80688088646364e-05,5.66247691206222e-05
TMX4,1434.85837046366,-0.407086386515869,0.183033987227435,-2.22410270727497,0.0261415347981257,0.0498442952859677
TNC,112.282237377507,-4.22308622154161,0.385555855773178,-10.9532410370809,6.41117789046313e-28,7.2566882431645e-27
TNFAIP2,102.072872599894,3.99601376700818,0.311029317449251,12.8477077330827,8.85967985901239e-38,1.3615759251693e-36
TNFAIP6,85.1297096406681,-1.33680365126974,0.327110593501519,-4.08670241143853,4.37547762462723e-05,0.000130853522159357
TNFAIP8,4.50281172395391,1.15906618487457,0.433529282697254,2.67355915997947,0.0075051037305613,0.0161033504295038
TNFAIP8L3,23.7615358385928,1.80384184389204,0.350982584505838,5.13940555321779,2.75608978029761e-07,1.05006336427408e-06
TNFRSF10B,156.366857410507,-4.67971782463395,0.216237637120682,-21.6415508740609,7.30060511366951e-104,5.28964873514887e-102
TNFRSF11A,13.0918115090129,1.47600474440253,0.331353046298924,4.45447766631058,8.40976822518041e-06,2.74054062691817e-05
TNFRSF11B,25.4527365012816,-4.90739440400165,0.549798563385575,-8.92580434147131,4.42472028641896e-19,3.51272644605337e-18
TNFRSF13C,7.22200246199962,-1.91012145889643,0.43068496212325,-4.43507813572049,9.2038900402411e-06,2.98692948210977e-05
TNFRSF14,154.098795703727,-2.68715625396552,0.220727528764919,-12.1740875232079,4.27144219284272e-34,5.86741148084384e-33
TNFRSF14-AS1,3.9019305955896,-1.40912910882665,0.483499009276037,-2.91444052995392,0.00356326691608167,0.00811699798641084
TNFRSF19,117.535577196722,-4.1077321138601,0.270178630125154,-15.2037639392771,3.33873236952287e-52,7.72645371655724e-51
TNFRSF1A,232.186178487754,-5.62320004469932,0.318099431557493,-17.6774916483401,6.25163255085981e-70,2.17608372626011e-68
TNFRSF21,955.535533655383,-2.41209517216852,0.206028952029802,-11.707554440308,1.16594222164525e-31,1.48442206529526e-30
TNFRSF25,105.341698791646,-3.67922189646689,0.342936320305308,-10.7285862669529,7.47307002468459e-27,8.12627170091628e-26
TNFSF12,48.5968776868938,-1.53949035423577,0.207402867648464,-7.42270524844003,1.1475196255749e-13,6.91872368534123e-13
TNFSF13,10.6423180961561,-2.19123622876125,0.408770151682102,-5.36055829845758,8.2965146916528e-08,3.31428682026698e-07
TNFSF13B,123.942823923299,-2.8154171153824,0.258958110073706,-10.8720947746377,1.56564235651363e-27,1.74925044756209e-26
TNFSF4,70.1937273286619,0.790660646359272,0.183231077357992,4.3151012249658,1.59529786100883e-05,5.0325737624126e-05
TNFSF9,25.2414534151735,3.72070152159345,0.40105542813478,9.27727506119941,1.73868175576774e-20,1.46542313534053e-19
TNIP1,679.273000587546,1.05545477983688,0.222018800148922,4.75389822451485,1.99531509400621e-06,6.95897312612599e-06
TNIP2,295.098204326709,1.29751300711558,0.247276852571317,5.24720770918647,1.54421767849581e-07,6.01372153364851e-07
TNK2,15014.9281876257,-3.0496387243479,0.204329477655427,-14.925104098248,2.26282182489582e-50,4.95794393872696e-49
TNK2-AS1,7.17911584199413,-1.22994714209547,0.484654859507838,-2.53777944854295,0.0111558264118748,0.0230997990292249
TNKS,5220.13288815797,-0.918572284440108,0.184054309023517,-4.99076761263296,6.01398161567634e-07,2.20953291916971e-06
TNKS1BP1,1119.09077835017,-0.896544658979285,0.2744671822207,-3.26649128586299,0.00108889159100996,0.00270353229493788
TNKS2-AS1,6.34386551769694,-2.2119619256861,0.45833522129864,-4.82607886738174,1.39247384360574e-06,4.92979834911443e-06
TNMD,1.60583476486065,-3.83687402388887,0.867818897454874,-4.42128425082882,9.8116000188873e-06,3.1752982175569e-05
TNN,10.4595005020968,-3.30104230282632,0.509348907351907,-6.48090582934273,9.11735670856425e-11,4.57820392486561e-10
TNNC1,4.02778323334955,2.27476811885439,0.67899926776361,3.35017757286646,0.000807597695769002,0.0020483570162218
TNNI2,1.15928966677303,-3.36189948419951,0.896164221643244,-3.75143238594707,0.000175827172560079,0.000488852820678401
TNNI3K,61.936815784709,0.625701395872902,0.229536779005504,2.72593088821682,0.00641204227652779,0.0139521940726097
TNNT1,13.3350510867032,-2.01947059680368,0.364737081773426,-5.53678443382998,3.08075342564888e-08,1.27442487948553e-07
TNNT2,33.3338320803085,1.36923399338244,0.369725352417971,3.70338140034966,0.000212744663819411,0.00058503916185035
TNPO1P1,135.334818240741,-0.369253381789292,0.159850866272797,-2.30998674201199,0.0208888881389128,0.0407612794961713
TNPO2,1500.14137692331,0.259152289653023,0.100879377030243,2.56893229599674,0.0102012385860779,0.0213034772155081
TNR,50472.7322870226,-6.87789802818085,0.267276569316539,-25.7332621627423,4.96271314741246e-146,9.62994521317438e-144
TNR-IT1,216.494919396289,-6.23161279686757,0.577045047898321,-10.7991790581411,3.47294752314964e-27,3.83329846916066e-26
TNRC18,3104.68259975409,-0.786697058566431,0.185209078359704,-4.24761607548494,2.16057230457855e-05,6.69876614249681e-05
TNRC18P1,68.9070126626769,-3.39779048862325,0.378662455810107,-8.97313804547654,2.88184567225734e-19,2.3079373168429e-18
TNRC6C-AS1,347.184943304026,4.97151842588079,0.304355182325274,16.3345942983405,5.60035616798595e-60,1.55886583393139e-58
TNS1,2760.477645751,1.12786685811753,0.186324389965167,6.05324326207846,1.41958243483131e-09,6.55239662742916e-09
TNS3,2100.04398758527,-4.60702956975131,0.57255918770405,-8.04638135006688,8.52779842093754e-16,5.7806180663428e-15
TNXB,93.1151871842036,-0.89691099823683,0.339595946136053,-2.64111220537803,0.00826343469410077,0.0175718987915114
TOB1,589.463537610507,0.639223766129544,0.158994539882919,4.02041332111315,5.80961225287835e-05,0.000171195451305799
TOB1-AS1,41.9962444315327,1.63024759379639,0.202791382150803,8.03903783536561,9.05466218506906e-16,6.13037124557192e-15
TOB2,1676.42929320365,1.85536773256442,0.149874689200036,12.3794600840712,3.37606284226187e-35,4.80967872599704e-34
TOE1,145.341068536302,0.348874785956237,0.140888123968194,2.47625403852348,0.0132769070897312,0.0270423774493386
TOGARAM1,2668.12360333073,0.664552695207786,0.0728530464021588,9.12182438520641,7.38701583398996e-20,6.05376705385526e-19
TOGARAM2,187.041903044674,-4.62487705870708,0.29409180127717,-15.7259639290261,1.00410984507536e-55,2.52065165867096e-54
TOM1,546.575637630706,0.590931373686334,0.132120537789946,4.47266854624703,7.7249468557034e-06,2.52713017765691e-05
TOM1L1,146.325826039923,-3.80008472440473,0.166566602271619,-22.8142056845703,3.31417360326936e-115,3.19713592973676e-113
TOM1L2,4130.45995901662,1.47020130613111,0.124989855007713,11.7625650981064,6.08568490313104e-32,7.83068083343432e-31
TOMM22,140.325065927828,0.434068350942005,0.189864344442066,2.28620256329621,0.0222424108855468,0.043138190656534
TOMM34,99.7635648982366,-0.334376664874344,0.145860084065116,-2.29244804716464,0.0218798021955046,0.042510625004547
TOMM40,491.099145112083,0.490224514878876,0.118347029172205,4.14226295588339,3.4389572910514e-05,0.000104165204965515
TOMM7,144.78767852102,0.440426412140183,0.12717928599051,3.46303573502566,0.000534117454349943,0.00139183003231238
TOP2A,6.28719035634215,-2.98963749369746,0.766226060299442,-3.9017695280804,9.54920558993214e-05,0.000274446184489674
TOP3B,677.36557498649,0.542038978135169,0.185716746257374,2.91863275153437,0.0035157014384577,0.00801675851746376
TOR1AIP2,1744.50678190524,-0.384336543362798,0.0561450253796124,-6.8454246972762,7.624932030453e-12,4.10079969856985e-11
TOR1B,303.944061987146,-0.679353271454879,0.112837085300324,-6.02065597180868,1.73711622625236e-09,7.95871699404723e-09
TOR2A,187.529984681681,-1.040102242954,0.18801280978716,-5.53208179874256,3.16452257074947e-08,1.30779608419566e-07
TOR3A,157.288952064597,-1.15041431420091,0.173087871089,-6.64641783946478,3.00311957710653e-11,1.55588966397767e-10
TOX,469.423821238191,-4.12426664451315,0.183924986248361,-22.4236343774629,2.31490840447158e-111,2.03543144189006e-109
TOX2,178.956035308146,-3.40041216879701,0.155989862220779,-21.7989305227045,2.37501341644259e-105,1.81425233015312e-103
TOX3,302.322009903808,-1.15451623308632,0.155697287014181,-7.41513391290604,1.21501975631235e-13,7.31264296829413e-13
TOX4,881.571123912392,0.393415851453709,0.112297260546457,3.50334326535913,0.000459456956627895,0.00120875055973074
TP53,136.988813230741,-0.545132432737227,0.18358723284439,-2.96933737870152,0.00298442730929963,0.0068928246577189
TP53AIP1,5.52616003242045,-1.66656729162263,0.567546927022661,-2.93643963568864,0.00332003429007449,0.00760551175589084
TP53I11,26.9651841753167,0.754131849790287,0.27925167234397,2.70054550957668,0.00692258653594338,0.0149654246465482
TP53I3,102.245730057305,-5.21530468251734,0.262463287074203,-19.8706064404462,7.31142558269005e-88,3.88760587990467e-86
TP53INP2,567.163856393705,2.22667831247798,0.167476695465723,13.2954516823131,2.45983287690952e-40,4.07326126807125e-39
TP53TG1,58.7010951836098,0.841308379760311,0.163230547762431,5.15411111028537,2.54836817484217e-07,9.73999355392471e-07
TP53TG5,637.2285503547,5.42522452296751,0.472696813329481,11.4771760036935,1.71800541536976e-30,2.10474364457709e-29
TP63,2.45486382130322,-3.24143001497476,0.857324115787327,-3.78086881645454,0.000156282011892668,0.000437501521394912
TP73,54.9503355470607,-4.41688165773498,0.350851588023055,-12.5890313982126,2.426323339956e-36,3.57427492365944e-35
TPBGL,7.72852742325316,-1.0232741408296,0.352074396676911,-2.90641452627022,0.00365596766116309,0.00830631129207392
TPCN1,2300.51814811458,1.2704988719615,0.0978858581093913,12.9793914718678,1.60147889446502e-38,2.50799320003325e-37
TPCN2,1273.62893079113,-2.48116143930199,0.167133892694723,-14.845351827196,7.45625952405417e-50,1.61173589353499e-48
TPD52,782.705272831282,1.24388954262118,0.150762181038851,8.25067357111682,1.57504232639643e-16,1.10791102309269e-15
TPD52L2,1950.12504152939,0.736973675758657,0.171417070639777,4.29930153985285,1.71337224537936e-05,5.38292551344456e-05
TPGS1,308.231441070765,1.15912055042803,0.19055423592309,6.08289049473486,1.18034968018539e-09,5.48113417711177e-09
TPI1P2,8.05114584817704,1.17504771312452,0.389795605178587,3.01452273323134,0.00257383921447603,0.00601780397739551
TPK1,126.643715344162,-0.905492958356996,0.155219129297367,-5.83364281487665,5.42301479991882e-09,2.38912671848198e-08
TPM1,1504.0595662166,-2.43186347046798,0.282667146557077,-8.60327597348469,7.74723913396069e-18,5.80381145149875e-17
TPM1-AS,3.51999933629563,-1.70183325530237,0.706107741832456,-2.41016087840343,0.0159454875196745,0.0319553324201264
TPM2,442.008135771962,-4.57135028879912,0.366991643504813,-12.4562789635813,1.29262488247702e-35,1.86993087112057e-34
TPM3,768.50108421944,0.914245923666968,0.182298476558483,5.01510457424842,5.30046288107165e-07,1.95782549739091e-06
TPM3P6,60.7243002230253,1.67340584299496,0.372740141077515,4.48947043416759,7.14004562807004e-06,2.34555848011439e-05
TPM3P7,191.588950218359,1.21258209553644,0.410742344095239,2.95217211706635,0.00315546990053948,0.00726351825210082
TPM3P9,556.64965508145,1.65484362423035,0.394897983952017,4.19055981919478,2.78267038125151e-05,8.51882153890434e-05
TPM4,2407.82641240237,1.91041302048448,0.214341434436829,8.91294315307721,4.96954649677124e-19,3.93784951694401e-18
TPP1,809.145816915042,0.845123334735718,0.189466541567364,4.46054130583916,8.17528995815942e-06,2.66721895977674e-05
TPPP,6693.1931919136,3.16042361954896,0.172732044007984,18.2966839633003,8.79412253170204e-75,3.40119992165393e-73
TPPP3,455.552790080296,3.4707842704588,0.247634626223848,14.0157470034962,1.24877348121942e-44,2.3217834702584e-43
TPR,4792.25088073042,0.461123187354746,0.180782383029795,2.55070864553626,0.0107504154600236,0.022334299015028
TPRG1,51.1692511587393,-1.47174365772735,0.145853451901456,-10.0905644572726,6.08187771846495e-24,5.89404475563291e-23
TPRG1-AS1,7.9477693826643,1.99715283963979,0.445028501633261,4.48769647856308,7.19974030492441e-06,2.36401859044508e-05
TPRKBP2,14.2578814755813,-0.868902514044277,0.281274965749237,-3.08915694551687,0.00200725371674658,0.00476971739687744
TPRN,1260.66520712137,3.05808025441492,0.151283097050286,20.214289064947,7.32936362346849e-91,4.1244772230465e-89
TPRXL,8.63307582000895,-2.14321685228,0.418634287807469,-5.11954446804813,3.06274548333012e-07,1.16061210436766e-06
TPSD1,2.04300929250775,-3.91032772856154,1.05604732124728,-3.70279593526465,0.000213236397768112,0.000586295906697273
TPST1,307.992600140652,-0.618537687932572,0.158050614833523,-3.91354180168225,9.09521467601062e-05,0.000262045249868438
TPST2,66.1995974939045,-1.7571287694096,0.210631593244594,-8.34218999316569,7.29271580959189e-17,5.21455435398264e-16
TPT1,1225.76925455957,0.254304897772423,0.0965669798239151,2.63345605543567,0.00845207723717832,0.0179447862564352
TPT1-AS1,1384.572647402,0.429752917769278,0.130096855332003,3.30333055839483,0.000955436898291171,0.00239383878256924
TPT1P10,28.6859559006514,-1.18183444596338,0.241091196558169,-4.9020223999686,9.48550170945605e-07,3.41765531659454e-06
TPT1P5,131.2456138522,-2.91487223771874,0.286942789960187,-10.1583742115394,3.04104984331666e-24,2.9761741133259e-23
