"","id","altName","node_attributes"
"1565","CREM",NA,"turquoise"
"1566","CRIM1",NA,"turquoise"
"1567","CRIP2",NA,"turquoise"
"1568","CRIP3",NA,"turquoise"
"1569","CRIPT",NA,"turquoise"
"1570","CRISPLD1",NA,"turquoise"
"1571","CRISPLD2",NA,"turquoise"
"1572","CRMP1",NA,"turquoise"
"1573","CRTAC1",NA,"turquoise"
"1574","CRTAP",NA,"turquoise"
"1575","CRTC2",NA,"turquoise"
"1576","CRY2",NA,"turquoise"
"1577","CRYAB",NA,"turquoise"
"1578","CRYBG3",NA,"turquoise"
"1579","CRYL1",NA,"turquoise"
"1580","CRYZL1",NA,"turquoise"
"1581","CSDE1",NA,"turquoise"
"1582","CSF1",NA,"turquoise"
"1583","CSGALNACT1",NA,"turquoise"
"1584","CSGALNACT2",NA,"turquoise"
"1585","CSMD1",NA,"turquoise"
"1586","CSMD2",NA,"turquoise"
"1587","CSMD3",NA,"turquoise"
"1588","CSNK1D",NA,"turquoise"
"1589","CSPG4",NA,"turquoise"
"1590","CSPG5",NA,"turquoise"
"1591","CSRNP1",NA,"turquoise"
"1592","CSRP1",NA,"turquoise"
"1593","CST3",NA,"turquoise"
"1594","CSTB",NA,"turquoise"
"1595","CSTF2T",NA,"turquoise"
"1596","CTAGE5",NA,"turquoise"
"1597","CTBP1-AS2",NA,"turquoise"
"1598","CTBP2",NA,"turquoise"
"1599","CTBS",NA,"turquoise"
"1600","CTDSP2",NA,"turquoise"
"1601","CTDSPL",NA,"turquoise"
"1602","CTNNA1",NA,"turquoise"
"1603","CTNNA2",NA,"turquoise"
"1604","CTNNA3",NA,"turquoise"
"1605","CTNNAL1",NA,"turquoise"
"1606","CTNNBIP1",NA,"turquoise"
"1607","CTNND1",NA,"turquoise"
"1608","CTPS2",NA,"turquoise"
"1609","CTSC",NA,"turquoise"
"1610","CTSK",NA,"turquoise"
"1611","CTSO",NA,"turquoise"
"1612","CTU1",NA,"turquoise"
"1613","CTXND1",NA,"turquoise"
"1614","CUEDC1",NA,"turquoise"
"1615","CUEDC2",NA,"turquoise"
"1616","CUL3",NA,"turquoise"
"1617","CUL4B",NA,"turquoise"
"1618","CUL7",NA,"turquoise"
"1619","CUTC",NA,"turquoise"
"1620","CUX2",NA,"turquoise"
"1621","CUZD1",NA,"turquoise"
"1622","CX3CL1",NA,"turquoise"
"1623","CXCL12",NA,"turquoise"
"1624","CXCL16",NA,"turquoise"
"1625","CXorf40A",NA,"turquoise"
"1626","CXorf40B",NA,"turquoise"
"1627","CXXC5",NA,"turquoise"
"1628","CYB561D1",NA,"turquoise"
"1629","CYB561D2",NA,"turquoise"
"1630","CYB5A",NA,"turquoise"
"1631","CYB5B",NA,"turquoise"
"1632","CYB5R2",NA,"turquoise"
"1633","CYBRD1",NA,"turquoise"
"1634","CYCSP24",NA,"turquoise"
"1635","CYCSP34",NA,"turquoise"
"1636","CYFIP1",NA,"turquoise"
"1637","CYFIP2",NA,"turquoise"
"1638","CYHR1",NA,"turquoise"
"1639","CYLD",NA,"turquoise"
"1640","CYP27A1",NA,"turquoise"
"1641","CYP2D7",NA,"turquoise"
"1642","CYP2D8P",NA,"turquoise"
"1643","CYP46A1",NA,"turquoise"
"1644","CYTH1",NA,"turquoise"
"1645","CYTH3",NA,"turquoise"
"1646","D2HGDH",NA,"turquoise"
"1647","DAAM1",NA,"turquoise"
"1648","DAAM2",NA,"turquoise"
"1649","DAB1",NA,"turquoise"
"1650","DAB2",NA,"turquoise"
"1651","DAB2IP",NA,"turquoise"
"1652","DACH1",NA,"turquoise"
"1653","DACT1",NA,"turquoise"
"1654","DACT3",NA,"turquoise"
"1655","DAGLA",NA,"turquoise"
"1656","DAP",NA,"turquoise"
"1657","DAPK2",NA,"turquoise"
"1658","DAZAP1",NA,"turquoise"
"1659","DAZAP2",NA,"turquoise"
"1660","DBF4",NA,"turquoise"
"1661","DBF4B",NA,"turquoise"
"1662","DBN1",NA,"turquoise"
"1663","DBNDD1",NA,"turquoise"
"1664","DBNDD2",NA,"turquoise"
"1665","DBT",NA,"turquoise"
"1666","DCAF15",NA,"turquoise"
"1667","DCAF5",NA,"turquoise"
"1668","DCAF8",NA,"turquoise"
"1669","DCC",NA,"turquoise"
"1670","DCHS1",NA,"turquoise"
"1671","DCHS2",NA,"turquoise"
"1672","DCLK2",NA,"turquoise"
"1673","DCLRE1A",NA,"turquoise"
"1674","DCTD",NA,"turquoise"
"1675","DCTN2",NA,"turquoise"
"1676","DCUN1D1",NA,"turquoise"
"1677","DCUN1D2",NA,"turquoise"
"1678","DCUN1D4",NA,"turquoise"
"1679","DCX",NA,"turquoise"
"1680","DDAH1",NA,"turquoise"
"1681","DDAH2",NA,"turquoise"
"1682","DDB2",NA,"turquoise"
"1683","DDHD2",NA,"turquoise"
"1684","DDI2",NA,"turquoise"
"1685","DDOST",NA,"turquoise"
"1686","DDT",NA,"turquoise"
"1687","DDX11-AS1",NA,"turquoise"
"1688","DDX17",NA,"turquoise"
"1689","DDX20",NA,"turquoise"
"1690","DDX25",NA,"turquoise"
"1691","DDX39B",NA,"turquoise"
"1692","DDX43",NA,"turquoise"
"1693","DDX58",NA,"turquoise"
"1694","DDX60",NA,"turquoise"
"1695","DDX60L",NA,"turquoise"
"1696","DECR2",NA,"turquoise"
"1697","DEDD",NA,"turquoise"
"1698","DENND1B",NA,"turquoise"
"1699","DENND4C",NA,"turquoise"
"1700","DENND5A",NA,"turquoise"
"1701","DENND5B",NA,"turquoise"
"1702","DENND6A",NA,"turquoise"
"1703","DENND6B",NA,"turquoise"
"1704","DEPDC7",NA,"turquoise"
"1705","DEPTOR",NA,"turquoise"
"1706","DET1",NA,"turquoise"
"1707","DEXI",NA,"turquoise"
"1708","DFFA",NA,"turquoise"
"1709","DGAT1",NA,"turquoise"
"1710","DGCR11",NA,"turquoise"
"1711","DGCR5",NA,"turquoise"
"1712","DGCR6L",NA,"turquoise"
"1713","DGKA",NA,"turquoise"
"1714","DGKB",NA,"turquoise"
"1715","DGKE",NA,"turquoise"
"1716","DGKG",NA,"turquoise"
"1717","DGKH",NA,"turquoise"
"1718","DGKI",NA,"turquoise"
"1719","DGKQ",NA,"turquoise"
"1720","DGUOK",NA,"turquoise"
"1721","DHFR",NA,"turquoise"
"1722","DHFR2",NA,"turquoise"
"1723","DHPS",NA,"turquoise"
"1724","DHRS13",NA,"turquoise"
"1725","DHRS7B",NA,"turquoise"
"1726","DHRSX",NA,"turquoise"
"1727","DHTKD1",NA,"turquoise"
"1728","DHX29",NA,"turquoise"
"1729","DHX57",NA,"turquoise"
"1730","DHX58",NA,"turquoise"
"1731","DIAPH1",NA,"turquoise"
"1732","DIAPH2",NA,"turquoise"
"1733","DICER1",NA,"turquoise"
"1734","DICER1-AS1",NA,"turquoise"
"1735","DIO2",NA,"turquoise"
"1736","DIP2A",NA,"turquoise"
"1737","DIP2A-IT1",NA,"turquoise"
"1738","DIP2B",NA,"turquoise"
"1739","DIRAS3",NA,"turquoise"
"1740","DIRC3",NA,"turquoise"
"1741","DISC1",NA,"turquoise"
"1742","DISP1",NA,"turquoise"
"1743","DISP2",NA,"turquoise"
"1744","DISP3",NA,"turquoise"
"1745","DIXDC1",NA,"turquoise"
"1746","DKK3",NA,"turquoise"
"1747","DLEU2",NA,"turquoise"
"1748","DLEU2L",NA,"turquoise"
"1749","DLG1",NA,"turquoise"
"1750","DLG2",NA,"turquoise"
"1751","DLG3",NA,"turquoise"
"1752","DLG4",NA,"turquoise"
"1753","DLGAP1",NA,"turquoise"
"1754","DLGAP3",NA,"turquoise"
"1755","DLGAP4",NA,"turquoise"
"1756","DLK2",NA,"turquoise"
"1757","DLL1",NA,"turquoise"
"1758","DMGDH",NA,"turquoise"
"1759","DMPK",NA,"turquoise"
"1760","DMRT2",NA,"turquoise"
"1761","DMWD",NA,"turquoise"
"1762","DMXL1",NA,"turquoise"
"1763","DMXL2",NA,"turquoise"
"1764","DNA2",NA,"turquoise"
"1765","DNAH11",NA,"turquoise"
"1766","DNAH12",NA,"turquoise"
"1767","DNAH14",NA,"turquoise"
"1768","DNAH6",NA,"turquoise"
"1769","DNAH7",NA,"turquoise"
"1770","DNAH9",NA,"turquoise"
"1771","DNAJA1",NA,"turquoise"
"1772","DNAJA4",NA,"turquoise"
"1773","DNAJB2",NA,"turquoise"
"1774","DNAJB4",NA,"turquoise"
"1775","DNAJB5",NA,"turquoise"
"1776","DNAJC13",NA,"turquoise"
"1777","DNAJC14",NA,"turquoise"
"1778","DNAJC16",NA,"turquoise"
"1779","DNAJC27",NA,"turquoise"
"1780","DNAJC28",NA,"turquoise"
"1781","DNAJC3-AS1",NA,"turquoise"
"1782","DNAJC6",NA,"turquoise"
"1783","DNAJC8",NA,"turquoise"
"1784","DNAL1",NA,"turquoise"
"1785","DNALI1",NA,"turquoise"
"1786","DNASE1L2",NA,"turquoise"
"1787","DND1",NA,"turquoise"
"1788","DNM1",NA,"turquoise"
"1789","DNM1L",NA,"turquoise"
"1790","DNM1P46",NA,"turquoise"
"1791","DNM2",NA,"turquoise"
"1792","DNM3",NA,"turquoise"
"1793","DNMBP",NA,"turquoise"
"1794","DNPH1",NA,"turquoise"
"1795","DOCK10",NA,"turquoise"
"1796","DOCK11",NA,"turquoise"
"1797","DOCK4",NA,"turquoise"
"1798","DOCK5",NA,"turquoise"
"1799","DOCK9",NA,"turquoise"
"1800","DOHH",NA,"turquoise"
"1801","DOK3",NA,"turquoise"
"1802","DOK4",NA,"turquoise"
"1803","DOK5",NA,"turquoise"
"1804","DOK6",NA,"turquoise"
"1805","DOLK",NA,"turquoise"
"1806","DONSON",NA,"turquoise"
"1807","DOPEY1",NA,"turquoise"
"1808","DOPEY2",NA,"turquoise"
"1809","DPCD",NA,"turquoise"
"1810","DPF1",NA,"turquoise"
"1811","DPF2",NA,"turquoise"
"1812","DPH3",NA,"turquoise"
"1813","DPH6-AS1",NA,"turquoise"
"1814","DPH7",NA,"turquoise"
"1815","DPM2",NA,"turquoise"
"1816","DPP10",NA,"turquoise"
"1817","DPP6",NA,"turquoise"
"1818","DPP9",NA,"turquoise"
"1819","DPY19L1P1",NA,"turquoise"
"1820","DPY19L1P2",NA,"turquoise"
"1821","DPY19L2",NA,"turquoise"
"1822","DPY19L2P1",NA,"turquoise"
"1823","DPY19L2P2",NA,"turquoise"
"1824","DPY19L2P3",NA,"turquoise"
"1825","DPY19L2P4",NA,"turquoise"
"1826","DPY19L3",NA,"turquoise"
"1827","DPY30",NA,"turquoise"
"1828","DPYD",NA,"turquoise"
"1829","DPYSL2",NA,"turquoise"
"1830","DPYSL3",NA,"turquoise"
"1831","DPYSL5",NA,"turquoise"
"1832","DRG2",NA,"turquoise"
"1833","DRP2",NA,"turquoise"
"1834","DSCAM",NA,"turquoise"
"1835","DSCAM-IT1",NA,"turquoise"
"1836","DSCC1",NA,"turquoise"
"1837","DSN1",NA,"turquoise"
"1838","DSTN",NA,"turquoise"
"1839","DSTYK",NA,"turquoise"
"1840","DTD2",NA,"turquoise"
"1841","DTNA",NA,"turquoise"
"1842","DTWD1",NA,"turquoise"
"1843","DTWD2",NA,"turquoise"
"1844","DTX1",NA,"turquoise"
"1845","DTX3",NA,"turquoise"
"1846","DTX3L",NA,"turquoise"
"1847","DTX4",NA,"turquoise"
"1848","DUBR",NA,"turquoise"
"1849","DUSP10",NA,"turquoise"
"1850","DUSP16",NA,"turquoise"
"1851","DUSP18",NA,"turquoise"
"1852","DUSP19",NA,"turquoise"
"1853","DUSP22",NA,"turquoise"
"1854","DUSP26",NA,"turquoise"
"1855","DUSP4",NA,"turquoise"
"1856","DUSP6",NA,"turquoise"
"1857","DUSP7",NA,"turquoise"
"1858","DYM",NA,"turquoise"
"1859","DYNC1I1",NA,"turquoise"
"1860","DYNC1I2",NA,"turquoise"
"1861","DYNC1LI2",NA,"turquoise"
"1862","DYNC2LI1",NA,"turquoise"
"1863","DYNLRB1",NA,"turquoise"
"1864","DYNLT3",NA,"turquoise"
"1865","DYRK1A",NA,"turquoise"
"1866","DYRK4",NA,"turquoise"
"1867","DYSF",NA,"turquoise"
"1868","DZANK1",NA,"turquoise"
"1869","DZIP1",NA,"turquoise"
"1870","DZIP1L",NA,"turquoise"
"1871","E2F3",NA,"turquoise"
"1872","E2F6",NA,"turquoise"
"1873","E4F1",NA,"turquoise"
"1874","EAF2",NA,"turquoise"
"1875","EBF4",NA,"turquoise"
"1876","EBLN2",NA,"turquoise"
"1877","EBP",NA,"turquoise"
"1878","EBPL",NA,"turquoise"
"1879","ECD",NA,"turquoise"
"1880","ECE1",NA,"turquoise"
"1881","ECH1",NA,"turquoise"
"1882","ECHDC2",NA,"turquoise"
"1883","ECHS1",NA,"turquoise"
"1884","ECPAS",NA,"turquoise"
"1885","EDC4",NA,"turquoise"
"1886","EDEM2",NA,"turquoise"
"1887","EDF1",NA,"turquoise"
"1888","EDNRB",NA,"turquoise"
"1889","EDRF1",NA,"turquoise"
"1890","EEF1A1P30",NA,"turquoise"
"1891","EEF1A2",NA,"turquoise"
"1892","EEF1AKMT1",NA,"turquoise"
"1893","EEF2K",NA,"turquoise"
"1894","EEF2KMT",NA,"turquoise"
"1895","EEPD1",NA,"turquoise"
"1896","EFCAB11",NA,"turquoise"
"1897","EFCAB13",NA,"turquoise"
"1898","EFCAB14",NA,"turquoise"
"1899","EFCAB7",NA,"turquoise"
"1900","EFEMP2",NA,"turquoise"
"1901","EFHD1",NA,"turquoise"
"1902","EFL1P1",NA,"turquoise"
"1903","EFNA1",NA,"turquoise"
"1904","EFNB1",NA,"turquoise"
"1905","EFNB3",NA,"turquoise"
"1906","EFR3A",NA,"turquoise"
"1907","EFR3B",NA,"turquoise"
"1908","EFS",NA,"turquoise"
"1909","EGFEM1P",NA,"turquoise"
"1910","EGFR",NA,"turquoise"
"1911","EGLN2",NA,"turquoise"
"1912","EGLN3",NA,"turquoise"
"1913","EHBP1",NA,"turquoise"
"1914","EHD2",NA,"turquoise"
"1915","EHD3",NA,"turquoise"
"1916","EHD4",NA,"turquoise"
"1917","EID1",NA,"turquoise"
"1918","EIF1B-AS1",NA,"turquoise"
"1919","EIF2A",NA,"turquoise"
"1920","EIF2AK1",NA,"turquoise"
"1921","EIF2AK2",NA,"turquoise"
"1922","EIF2AK3",NA,"turquoise"
"1923","EIF2B2",NA,"turquoise"
"1924","EIF2D",NA,"turquoise"
"1925","EIF2S3",NA,"turquoise"
"1926","EIF3EP1",NA,"turquoise"
"1927","EIF3G",NA,"turquoise"
"1928","EIF3H",NA,"turquoise"
"1929","EIF3J-AS1",NA,"turquoise"
"1930","EIF3K",NA,"turquoise"
"1931","EIF4B",NA,"turquoise"
"1932","EIF4BP6",NA,"turquoise"
"1933","EIF4E2",NA,"turquoise"
"1934","EIF4E3",NA,"turquoise"
"1935","EIF4EBP2",NA,"turquoise"
"1936","EIF4H",NA,"turquoise"
"1937","EIF5",NA,"turquoise"
"1938","EIF5A2",NA,"turquoise"
"1939","ELAC2",NA,"turquoise"
"1940","ELAVL3",NA,"turquoise"
"1941","ELAVL4",NA,"turquoise"
"1942","ELF1",NA,"turquoise"
"1943","ELFN2",NA,"turquoise"
"1944","ELK1",NA,"turquoise"
"1945","ELK4",NA,"turquoise"
"1946","ELL2",NA,"turquoise"
"1947","ELMO1",NA,"turquoise"
"1948","ELMO2",NA,"turquoise"
"1949","ELMOD1",NA,"turquoise"
"1950","ELMOD3",NA,"turquoise"
"1951","ELN",NA,"turquoise"
"1952","ELOA-AS1",NA,"turquoise"
"1953","ELOVL1",NA,"turquoise"
"1954","ELOVL7",NA,"turquoise"
"1955","EMC10",NA,"turquoise"
"1956","EMC2",NA,"turquoise"
"1957","EMC3-AS1",NA,"turquoise"
"1958","EMC9",NA,"turquoise"
"1959","EME1",NA,"turquoise"
"1960","EMID1",NA,"turquoise"
"1961","EMILIN2",NA,"turquoise"
"1962","EMILIN3",NA,"turquoise"
"1963","EML1",NA,"turquoise"
"1964","EML2",NA,"turquoise"
"1965","EML3",NA,"turquoise"
"1966","EML4",NA,"turquoise"
"1967","EML5",NA,"turquoise"
"1968","EML6",NA,"turquoise"
"1969","EMX2OS",NA,"turquoise"
"1970","ENDOD1",NA,"turquoise"
"1971","ENHO",NA,"turquoise"
"1972","ENKD1",NA,"turquoise"
"1973","ENOPH1",NA,"turquoise"
"1974","ENOSF1",NA,"turquoise"
"1975","ENOX1",NA,"turquoise"
"1976","ENOX2",NA,"turquoise"
"1977","ENPP2",NA,"turquoise"
"1978","ENPP6",NA,"turquoise"
"1979","ENSA",NA,"turquoise"
"1980","ENTPD1",NA,"turquoise"
"1981","ENTPD3",NA,"turquoise"
"1982","ENTPD5",NA,"turquoise"
"1983","ENTPD7",NA,"turquoise"
"1984","EOGT",NA,"turquoise"
"1985","EPAS1",NA,"turquoise"
"1986","EPB41L1",NA,"turquoise"
"1987","EPB41L4B",NA,"turquoise"
"1988","EPB41L5",NA,"turquoise"
"1989","EPC2",NA,"turquoise"
"1990","EPHA10",NA,"turquoise"
"1991","EPHA5",NA,"turquoise"
"1992","EPHB1",NA,"turquoise"
"1993","EPHB2",NA,"turquoise"
"1994","EPHB3",NA,"turquoise"
"1995","EPHB6",NA,"turquoise"
"1996","EPHX1",NA,"turquoise"
"1997","EPHX2",NA,"turquoise"
"1998","EPM2A",NA,"turquoise"
"1999","EPN1",NA,"turquoise"
"2000","EPN2",NA,"turquoise"
"2001","EPS15",NA,"turquoise"
"2002","EPS8",NA,"turquoise"
"2003","EQTN",NA,"turquoise"
"2004","ERAP2",NA,"turquoise"
"2005","ERBB3",NA,"turquoise"
"2006","ERBIN",NA,"turquoise"
"2007","ERC2",NA,"turquoise"
"2008","ERC2-IT1",NA,"turquoise"
"2009","ERCC2",NA,"turquoise"
"2010","ERF",NA,"turquoise"
"2011","ERGIC1",NA,"turquoise"
"2012","ERI3",NA,"turquoise"
"2013","ERICH3",NA,"turquoise"
"2014","ERMAP",NA,"turquoise"
"2015","ERMN",NA,"turquoise"
"2016","ERMP1",NA,"turquoise"
"2017","ERN1",NA,"turquoise"
"2018","ERRFI1",NA,"turquoise"
"2019","ESRRA",NA,"turquoise"
"2020","ESRRG",NA,"turquoise"
"2021","ETFB",NA,"turquoise"
"2022","ETFBKMT",NA,"turquoise"
"2023","ETS1",NA,"turquoise"
"2024","ETS2",NA,"turquoise"
"2025","ETV1",NA,"turquoise"
"2026","ETV3",NA,"turquoise"
"2027","ETV5",NA,"turquoise"
"2028","ETV6",NA,"turquoise"
"2029","EVA1C",NA,"turquoise"
"2030","EXO5",NA,"turquoise"
"2031","EXOC6",NA,"turquoise"
"2032","EXOC6B",NA,"turquoise"
"2033","EXOC8",NA,"turquoise"
"2034","EXOG",NA,"turquoise"
"2035","EXT1",NA,"turquoise"
"2036","EXTL1",NA,"turquoise"
"2037","EXTL3-AS1",NA,"turquoise"
"2038","EYA3",NA,"turquoise"
"2039","EZH2",NA,"turquoise"
"2040","F3",NA,"turquoise"
"2041","F8",NA,"turquoise"
"2042","FA2H",NA,"turquoise"
"2043","FAAH",NA,"turquoise"
"2044","FAAH2",NA,"turquoise"
"2045","FAAP100",NA,"turquoise"
"2046","FAAP20",NA,"turquoise"
"2047","FABP5",NA,"turquoise"
"2048","FABP7",NA,"turquoise"
"2049","FADD",NA,"turquoise"
"2050","FADS1",NA,"turquoise"
"2051","FADS2",NA,"turquoise"
"2052","FADS3",NA,"turquoise"
"2053","FAF1",NA,"turquoise"
"2054","FAHD2A",NA,"turquoise"
"2055","FAHD2B",NA,"turquoise"
"2056","FAHD2CP",NA,"turquoise"
"2057","FAIM",NA,"turquoise"
"2058","FAM102A",NA,"turquoise"
"2059","FAM102B",NA,"turquoise"
"2060","FAM105A",NA,"turquoise"
"2061","FAM107B",NA,"turquoise"
"2062","FAM109A",NA,"turquoise"
"2063","FAM110B",NA,"turquoise"
"2064","FAM111A",NA,"turquoise"
"2065","FAM114A2",NA,"turquoise"
"2066","FAM117A",NA,"turquoise"
"2067","FAM117B",NA,"turquoise"
"2068","FAM118B",NA,"turquoise"
"2069","FAM120AOS",NA,"turquoise"
"2070","FAM120C",NA,"turquoise"
"2071","FAM122A",NA,"turquoise"
"2072","FAM122B",NA,"turquoise"
"2073","FAM124A",NA,"turquoise"
"2074","FAM131B",NA,"turquoise"
"2075","FAM135A",NA,"turquoise"
"2076","FAM136A",NA,"turquoise"
"2077","FAM13A",NA,"turquoise"
"2078","FAM13B",NA,"turquoise"
"2079","FAM13C",NA,"turquoise"
"2080","FAM149A",NA,"turquoise"
"2081","FAM149B1",NA,"turquoise"
"2082","FAM151B",NA,"turquoise"
"2083","FAM155A",NA,"turquoise"
"2084","FAM155A-IT1",NA,"turquoise"
"2085","FAM160B2",NA,"turquoise"
"2086","FAM161B",NA,"turquoise"
"2087","FAM169A",NA,"turquoise"
"2088","FAM171A1",NA,"turquoise"
"2089","FAM171A2",NA,"turquoise"
"2090","FAM171B",NA,"turquoise"
"2091","FAM172A",NA,"turquoise"
"2092","FAM174B",NA,"turquoise"
"2093","FAM181B",NA,"turquoise"
"2094","FAM182B",NA,"turquoise"
"2095","FAM184B",NA,"turquoise"
"2096","FAM185A",NA,"turquoise"
"2097","FAM185BP",NA,"turquoise"
"2098","FAM189A1",NA,"turquoise"
"2099","FAM189A2",NA,"turquoise"
"2100","FAM196A",NA,"turquoise"
"2101","FAM196B",NA,"turquoise"
"2102","FAM198A",NA,"turquoise"
"2103","FAM198B",NA,"turquoise"
"2104","FAM19A1",NA,"turquoise"
"2105","FAM19A2",NA,"turquoise"
"2106","FAM19A5",NA,"turquoise"
"2107","FAM201A",NA,"turquoise"
"2108","FAM208A",NA,"turquoise"
"2109","FAM210B",NA,"turquoise"
"2110","FAM212B",NA,"turquoise"
"2111","FAM213A",NA,"turquoise"
"2112","FAM213B",NA,"turquoise"
"2113","FAM214A",NA,"turquoise"
"2114","FAM214B",NA,"turquoise"
"2115","FAM216A",NA,"turquoise"
"2116","FAM217B",NA,"turquoise"
"2117","FAM218A",NA,"turquoise"
"2118","FAM221A",NA,"turquoise"
"2119","FAM222A",NA,"turquoise"
"2120","FAM227A",NA,"turquoise"
"2121","FAM227B",NA,"turquoise"
"2122","FAM229B",NA,"turquoise"
"2123","FAM234A",NA,"turquoise"
"2124","FAM234B",NA,"turquoise"
"2125","FAM238C",NA,"turquoise"
"2126","FAM35A",NA,"turquoise"
"2127","FAM3A",NA,"turquoise"
"2128","FAM45A",NA,"turquoise"
"2129","FAM46A",NA,"turquoise"
"2130","FAM49A",NA,"turquoise"
"2131","FAM49B",NA,"turquoise"
"2132","FAM53A",NA,"turquoise"
"2133","FAM53B",NA,"turquoise"
"2134","FAM57B",NA,"turquoise"
"2135","FAM66C",NA,"turquoise"
"2136","FAM66D",NA,"turquoise"
"2137","FAM69B",NA,"turquoise"
"2138","FAM69C",NA,"turquoise"
"2139","FAM71D",NA,"turquoise"
"2140","FAM76B",NA,"turquoise"
"2141","FAM78A",NA,"turquoise"
"2142","FAM78B",NA,"turquoise"
"2143","FAM84A",NA,"turquoise"
"2144","FAM84B",NA,"turquoise"
"2145","FAM86DP",NA,"turquoise"
"2146","FAM89A",NA,"turquoise"
"2147","FAM91A1",NA,"turquoise"
"2148","FAM92A",NA,"turquoise"
"2149","FAM96A",NA,"turquoise"
"2150","FAM98A",NA,"turquoise"
"2151","FAN1",NA,"turquoise"
"2152","FANCA",NA,"turquoise"
"2153","FANCB",NA,"turquoise"
"2154","FANCD2",NA,"turquoise"
"2155","FANCE",NA,"turquoise"
"2156","FANCI",NA,"turquoise"
"2157","FANCL",NA,"turquoise"
"2158","FAR1",NA,"turquoise"
"2159","FAR1-IT1",NA,"turquoise"
"2160","FAR2",NA,"turquoise"
"2161","FAR2P2",NA,"turquoise"
"2162","FARP1",NA,"turquoise"
"2163","FARP2",NA,"turquoise"
"2164","FARSB",NA,"turquoise"
"2165","FASTKD5",NA,"turquoise"
"2166","FAT1",NA,"turquoise"
"2167","FAT3",NA,"turquoise"
"2168","FAT4",NA,"turquoise"
"2169","FAU",NA,"turquoise"
"2170","FAXC",NA,"turquoise"
"2171","FAXDC2",NA,"turquoise"
"2172","FBLIM1",NA,"turquoise"
"2173","FBLN2",NA,"turquoise"
"2174","FBLN5",NA,"turquoise"
"2175","FBLN7",NA,"turquoise"
"2176","FBN1",NA,"turquoise"
"2177","FBN2",NA,"turquoise"
"2178","FBN3",NA,"turquoise"
"2179","FBRS",NA,"turquoise"
"2180","FBXL13",NA,"turquoise"
"2181","FBXL16",NA,"turquoise"
"2182","FBXL17",NA,"turquoise"
"2183","FBXL18",NA,"turquoise"
"2184","FBXL19-AS1",NA,"turquoise"
"2185","FBXL2",NA,"turquoise"
"2186","FBXL3",NA,"turquoise"
"2187","FBXL6",NA,"turquoise"
"2188","FBXL7",NA,"turquoise"
"2189","FBXO10",NA,"turquoise"
"2190","FBXO15",NA,"turquoise"
"2191","FBXO16",NA,"turquoise"
"2192","FBXO21",NA,"turquoise"
"2193","FBXO22",NA,"turquoise"
"2194","FBXO25",NA,"turquoise"
"2195","FBXO27",NA,"turquoise"
"2196","FBXO31",NA,"turquoise"
"2197","FBXO32",NA,"turquoise"
"2198","FBXO4",NA,"turquoise"
"2199","FBXO41",NA,"turquoise"
"2200","FBXO8",NA,"turquoise"
"2201","FBXW4",NA,"turquoise"
"2202","FBXW4P1",NA,"turquoise"
"2203","FBXW8",NA,"turquoise"
"2204","FCF1",NA,"turquoise"
"2205","FCGRT",NA,"turquoise"
"2206","FCHO1",NA,"turquoise"
"2207","FCHSD1",NA,"turquoise"
"2208","FDFT1",NA,"turquoise"
"2209","FDX1",NA,"turquoise"
"2210","FECH",NA,"turquoise"
"2211","FEM1C",NA,"turquoise"
"2212","FERMT1",NA,"turquoise"
"2213","FEZ1",NA,"turquoise"
"2214","FEZ2",NA,"turquoise"
"2215","FGD1",NA,"turquoise"
"2216","FGD3",NA,"turquoise"
"2217","FGD4",NA,"turquoise"
"2218","FGD5P1",NA,"turquoise"
"2219","FGF1",NA,"turquoise"
"2220","FGF12",NA,"turquoise"
"2221","FGF13",NA,"turquoise"
"2222","FGF14",NA,"turquoise"
"2223","FGF14-IT1",NA,"turquoise"
"2224","FGF2",NA,"turquoise"
"2225","FGF9",NA,"turquoise"
"2226","FGFR1",NA,"turquoise"
"2227","FGFR1OP",NA,"turquoise"
"2228","FGFR1OP2",NA,"turquoise"
"2229","FGFR2",NA,"turquoise"
"2230","FGFR3",NA,"turquoise"
"2231","FGFRL1",NA,"turquoise"
"2232","FHDC1",NA,"turquoise"
"2233","FHL1",NA,"turquoise"
"2234","FHOD1",NA,"turquoise"
"2235","FHOD3",NA,"turquoise"
"2236","FIBIN",NA,"turquoise"
"2237","FIGNL1",NA,"turquoise"
"2238","FIP1L1",NA,"turquoise"
"2239","FIS1",NA,"turquoise"
"2240","FJX1",NA,"turquoise"
"2241","FKBP10",NA,"turquoise"
"2242","FKBP2",NA,"turquoise"
"2243","FKBP3",NA,"turquoise"
"2244","FKBP4",NA,"turquoise"
"2245","FKBP8",NA,"turquoise"
"2246","FKBP9",NA,"turquoise"
"2247","FLCN",NA,"turquoise"
"2248","FLG-AS1",NA,"turquoise"
"2249","FLNA",NA,"turquoise"
"2250","FLNB",NA,"turquoise"
"2251","FLNC",NA,"turquoise"
"2252","FLOT1",NA,"turquoise"
"2253","FLOT2",NA,"turquoise"
"2254","FLRT1",NA,"turquoise"
"2255","FLRT2",NA,"turquoise"
"2256","FLRT3",NA,"turquoise"
"2257","FLVCR1",NA,"turquoise"
"2258","FLVCR1-AS1",NA,"turquoise"
"2259","FMN1",NA,"turquoise"
"2260","FMN2",NA,"turquoise"
"2261","FMNL2",NA,"turquoise"
