"","id","altName","node_attributes"
"1683","CNN3",NA,"turquoise"
"1684","CNNM1",NA,"turquoise"
"1685","CNNM4",NA,"turquoise"
"1686","CNOT1",NA,"turquoise"
"1687","CNOT11",NA,"turquoise"
"1688","CNOT2",NA,"turquoise"
"1689","CNOT6",NA,"turquoise"
"1690","CNP",NA,"turquoise"
"1691","CNPY3",NA,"turquoise"
"1692","CNPY4",NA,"turquoise"
"1693","CNR1",NA,"turquoise"
"1694","CNST",NA,"turquoise"
"1695","CNTFR",NA,"turquoise"
"1696","CNTLN",NA,"turquoise"
"1697","CNTN1",NA,"turquoise"
"1698","CNTN2",NA,"turquoise"
"1699","CNTN3",NA,"turquoise"
"1700","CNTN4",NA,"turquoise"
"1701","CNTN5",NA,"turquoise"
"1702","CNTNAP3",NA,"turquoise"
"1703","CNTNAP4",NA,"turquoise"
"1704","CNTNAP5",NA,"turquoise"
"1705","COA1",NA,"turquoise"
"1706","COA4",NA,"turquoise"
"1707","COA5",NA,"turquoise"
"1708","COA6",NA,"turquoise"
"1709","COBL",NA,"turquoise"
"1710","COG2",NA,"turquoise"
"1711","COL11A1",NA,"turquoise"
"1712","COL12A1",NA,"turquoise"
"1713","COL19A1",NA,"turquoise"
"1714","COL20A1",NA,"turquoise"
"1715","COL25A1",NA,"turquoise"
"1716","COL27A1",NA,"turquoise"
"1717","COL4A5",NA,"turquoise"
"1718","COL5A3",NA,"turquoise"
"1719","COL6A1",NA,"turquoise"
"1720","COL9A1",NA,"turquoise"
"1721","COLEC12",NA,"turquoise"
"1722","COLGALT2",NA,"turquoise"
"1723","COMMD10",NA,"turquoise"
"1724","COMMD2",NA,"turquoise"
"1725","COMMD9",NA,"turquoise"
"1726","COP1",NA,"turquoise"
"1727","COPA",NA,"turquoise"
"1728","COPB1",NA,"turquoise"
"1729","COPE",NA,"turquoise"
"1730","COPS6",NA,"turquoise"
"1731","COPS7B",NA,"turquoise"
"1732","COQ10A",NA,"turquoise"
"1733","COQ10B",NA,"turquoise"
"1734","COQ5",NA,"turquoise"
"1735","COQ7",NA,"turquoise"
"1736","COQ8A",NA,"turquoise"
"1737","COQ9",NA,"turquoise"
"1738","CORO1A",NA,"turquoise"
"1739","CORO1B",NA,"turquoise"
"1740","CORO2B",NA,"turquoise"
"1741","CORO6",NA,"turquoise"
"1742","COTL1",NA,"turquoise"
"1743","COX10",NA,"turquoise"
"1744","COX14",NA,"turquoise"
"1745","COX15",NA,"turquoise"
"1746","COX17",NA,"turquoise"
"1747","COX19",NA,"turquoise"
"1748","COX5B",NA,"turquoise"
"1749","COX7A2L",NA,"turquoise"
"1750","COX7B",NA,"turquoise"
"1751","CPB2-AS1",NA,"turquoise"
"1752","CPD",NA,"turquoise"
"1753","CPE",NA,"turquoise"
"1754","CPEB1",NA,"turquoise"
"1755","CPEB1-AS1",NA,"turquoise"
"1756","CPEB2",NA,"turquoise"
"1757","CPEB4",NA,"turquoise"
"1758","CPLX1",NA,"turquoise"
"1759","CPM",NA,"turquoise"
"1760","CPNE1",NA,"turquoise"
"1761","CPNE2",NA,"turquoise"
"1762","CPNE3",NA,"turquoise"
"1763","CPNE5",NA,"turquoise"
"1764","CPNE8",NA,"turquoise"
"1765","CPOX",NA,"turquoise"
"1766","CPPED1",NA,"turquoise"
"1767","CPQ",NA,"turquoise"
"1768","CPS1",NA,"turquoise"
"1769","CPSF3",NA,"turquoise"
"1770","CPT1A",NA,"turquoise"
"1771","CPT1B",NA,"turquoise"
"1772","CPT1C",NA,"turquoise"
"1773","CR381670.1",NA,"turquoise"
"1774","CRADD",NA,"turquoise"
"1775","CRAT",NA,"turquoise"
"1776","CRB1",NA,"turquoise"
"1777","CRB2",NA,"turquoise"
"1778","CRBN",NA,"turquoise"
"1779","CREB5",NA,"turquoise"
"1780","CREBL2",NA,"turquoise"
"1781","CREBZF",NA,"turquoise"
"1782","CREG2",NA,"turquoise"
"1783","CRELD1",NA,"turquoise"
"1784","CRELD2",NA,"turquoise"
"1785","CREM",NA,"turquoise"
"1786","CRIM1",NA,"turquoise"
"1787","CRIP3",NA,"turquoise"
"1788","CRIPT",NA,"turquoise"
"1789","CRISPLD2",NA,"turquoise"
"1790","CRLS1",NA,"turquoise"
"1791","CRMP1",NA,"turquoise"
"1792","CRTAC1",NA,"turquoise"
"1793","CRTAP",NA,"turquoise"
"1794","CRTC3",NA,"turquoise"
"1795","CRY2",NA,"turquoise"
"1796","CRYAB",NA,"turquoise"
"1797","CRYBG3",NA,"turquoise"
"1798","CRYL1",NA,"turquoise"
"1799","CRYZL1",NA,"turquoise"
"1800","CS",NA,"turquoise"
"1801","CSDE1",NA,"turquoise"
"1802","CSE1L",NA,"turquoise"
"1803","CSF1",NA,"turquoise"
"1804","CSGALNACT1",NA,"turquoise"
"1805","CSGALNACT2",NA,"turquoise"
"1806","CSKMT",NA,"turquoise"
"1807","CSMD1",NA,"turquoise"
"1808","CSMD2",NA,"turquoise"
"1809","CSMD3",NA,"turquoise"
"1810","CSNK1A1",NA,"turquoise"
"1811","CSNK1D",NA,"turquoise"
"1812","CSNK1E",NA,"turquoise"
"1813","CSNK1G1",NA,"turquoise"
"1814","CSNK1G3",NA,"turquoise"
"1815","CSPG4",NA,"turquoise"
"1816","CSPG5",NA,"turquoise"
"1817","CSRNP3",NA,"turquoise"
"1818","CSRP1",NA,"turquoise"
"1819","CST3",NA,"turquoise"
"1820","CSTB",NA,"turquoise"
"1821","CSTF2",NA,"turquoise"
"1822","CSTF2T",NA,"turquoise"
"1823","CTBS",NA,"turquoise"
"1824","CTDSPL",NA,"turquoise"
"1825","CTH",NA,"turquoise"
"1826","CTNNA1",NA,"turquoise"
"1827","CTNNA2",NA,"turquoise"
"1828","CTNNA3",NA,"turquoise"
"1829","CTNNAL1",NA,"turquoise"
"1830","CTNS",NA,"turquoise"
"1831","CTSB",NA,"turquoise"
"1832","CTSK",NA,"turquoise"
"1833","CTSZ",NA,"turquoise"
"1834","CTU2",NA,"turquoise"
"1835","CUEDC1",NA,"turquoise"
"1836","CUL1",NA,"turquoise"
"1837","CUL3",NA,"turquoise"
"1838","CUL4B",NA,"turquoise"
"1839","CUL7",NA,"turquoise"
"1840","CUTALP",NA,"turquoise"
"1841","CUTC",NA,"turquoise"
"1842","CUX2",NA,"turquoise"
"1843","CWF19L1",NA,"turquoise"
"1844","CX3CL1",NA,"turquoise"
"1845","CXorf38",NA,"turquoise"
"1846","CXorf40A",NA,"turquoise"
"1847","CXorf57",NA,"turquoise"
"1848","CXXC5",NA,"turquoise"
"1849","CYB561",NA,"turquoise"
"1850","CYB561D2",NA,"turquoise"
"1851","CYB5A",NA,"turquoise"
"1852","CYB5B",NA,"turquoise"
"1853","CYB5R2",NA,"turquoise"
"1854","CYBRD1",NA,"turquoise"
"1855","CYCSP24",NA,"turquoise"
"1856","CYFIP1",NA,"turquoise"
"1857","CYFIP2",NA,"turquoise"
"1858","CYLD",NA,"turquoise"
"1859","CYP26B1",NA,"turquoise"
"1860","CYP27A1",NA,"turquoise"
"1861","CYP2J2",NA,"turquoise"
"1862","CYP2R1",NA,"turquoise"
"1863","CYP2U1",NA,"turquoise"
"1864","CYP46A1",NA,"turquoise"
"1865","CYTH1",NA,"turquoise"
"1866","CYTH2",NA,"turquoise"
"1867","CYTH3",NA,"turquoise"
"1868","D2HGDH",NA,"turquoise"
"1869","DAAM1",NA,"turquoise"
"1870","DAAM2",NA,"turquoise"
"1871","DAB1",NA,"turquoise"
"1872","DAB2IP",NA,"turquoise"
"1873","DACH2",NA,"turquoise"
"1874","DACT3",NA,"turquoise"
"1875","DACT3-AS1",NA,"turquoise"
"1876","DAGLA",NA,"turquoise"
"1877","DANT2",NA,"turquoise"
"1878","DAP",NA,"turquoise"
"1879","DAPK2",NA,"turquoise"
"1880","DARS2",NA,"turquoise"
"1881","DAZAP1",NA,"turquoise"
"1882","DAZAP2",NA,"turquoise"
"1883","DBF4",NA,"turquoise"
"1884","DBF4B",NA,"turquoise"
"1885","DBI",NA,"turquoise"
"1886","DBN1",NA,"turquoise"
"1887","DBNDD1",NA,"turquoise"
"1888","DBNDD2",NA,"turquoise"
"1889","DBP",NA,"turquoise"
"1890","DCAF12",NA,"turquoise"
"1891","DCAF13",NA,"turquoise"
"1892","DCAF15",NA,"turquoise"
"1893","DCAF17",NA,"turquoise"
"1894","DCAF8",NA,"turquoise"
"1895","DCAKD",NA,"turquoise"
"1896","DCBLD1",NA,"turquoise"
"1897","DCBLD2",NA,"turquoise"
"1898","DCC",NA,"turquoise"
"1899","DCHS1",NA,"turquoise"
"1900","DCLK2",NA,"turquoise"
"1901","DCPS",NA,"turquoise"
"1902","DCTN2",NA,"turquoise"
"1903","DCTN5",NA,"turquoise"
"1904","DCUN1D1",NA,"turquoise"
"1905","DCUN1D4",NA,"turquoise"
"1906","DCX",NA,"turquoise"
"1907","DDA1",NA,"turquoise"
"1908","DDAH1",NA,"turquoise"
"1909","DDAH2",NA,"turquoise"
"1910","DDB2",NA,"turquoise"
"1911","DDHD1",NA,"turquoise"
"1912","DDHD2",NA,"turquoise"
"1913","DDI2",NA,"turquoise"
"1914","DDO",NA,"turquoise"
"1915","DDX11-AS1",NA,"turquoise"
"1916","DDX17",NA,"turquoise"
"1917","DDX20",NA,"turquoise"
"1918","DDX25",NA,"turquoise"
"1919","DDX31",NA,"turquoise"
"1920","DDX39B",NA,"turquoise"
"1921","DDX41",NA,"turquoise"
"1922","DDX49",NA,"turquoise"
"1923","DDX58",NA,"turquoise"
"1924","DDX60",NA,"turquoise"
"1925","DDX60L",NA,"turquoise"
"1926","DEAF1",NA,"turquoise"
"1927","DECR1",NA,"turquoise"
"1928","DECR2",NA,"turquoise"
"1929","DEDD",NA,"turquoise"
"1930","DENND3",NA,"turquoise"
"1931","DENND4C",NA,"turquoise"
"1932","DENND5A",NA,"turquoise"
"1933","DENND5B",NA,"turquoise"
"1934","DENND6A",NA,"turquoise"
"1935","DENND6B",NA,"turquoise"
"1936","DEPDC7",NA,"turquoise"
"1937","DEPTOR",NA,"turquoise"
"1938","DEXI",NA,"turquoise"
"1939","DFFB",NA,"turquoise"
"1940","DGAT1",NA,"turquoise"
"1941","DGCR12",NA,"turquoise"
"1942","DGCR2",NA,"turquoise"
"1943","DGKA",NA,"turquoise"
"1944","DGKB",NA,"turquoise"
"1945","DGKE",NA,"turquoise"
"1946","DGKG",NA,"turquoise"
"1947","DGKH",NA,"turquoise"
"1948","DGKI",NA,"turquoise"
"1949","DGKQ",NA,"turquoise"
"1950","DGKZ",NA,"turquoise"
"1951","DGUOK",NA,"turquoise"
"1952","DHCR24",NA,"turquoise"
"1953","DHCR7",NA,"turquoise"
"1954","DHPS",NA,"turquoise"
"1955","DHRS1",NA,"turquoise"
"1956","DHRS11",NA,"turquoise"
"1957","DHRS12",NA,"turquoise"
"1958","DHRS13",NA,"turquoise"
"1959","DHRS4L2",NA,"turquoise"
"1960","DHRS7B",NA,"turquoise"
"1961","DHRSX",NA,"turquoise"
"1962","DHX15",NA,"turquoise"
"1963","DHX29",NA,"turquoise"
"1964","DHX57",NA,"turquoise"
"1965","DHX58",NA,"turquoise"
"1966","DIAPH1",NA,"turquoise"
"1967","DIAPH2",NA,"turquoise"
"1968","DICER1",NA,"turquoise"
"1969","DICER1-AS1",NA,"turquoise"
"1970","DIO2",NA,"turquoise"
"1971","DIP2A",NA,"turquoise"
"1972","DIP2B",NA,"turquoise"
"1973","DIS3L",NA,"turquoise"
"1974","DISC1",NA,"turquoise"
"1975","DISC1-IT1",NA,"turquoise"
"1976","DISP1",NA,"turquoise"
"1977","DISP2",NA,"turquoise"
"1978","DISP3",NA,"turquoise"
"1979","DIXDC1",NA,"turquoise"
"1980","DKK3",NA,"turquoise"
"1981","DLC1",NA,"turquoise"
"1982","DLEU2",NA,"turquoise"
"1983","DLEU2L",NA,"turquoise"
"1984","DLG1",NA,"turquoise"
"1985","DLG2",NA,"turquoise"
"1986","DLG3",NA,"turquoise"
"1987","DLG4",NA,"turquoise"
"1988","DLGAP1",NA,"turquoise"
"1989","DLGAP1-AS1",NA,"turquoise"
"1990","DLGAP1-AS2",NA,"turquoise"
"1991","DLGAP3",NA,"turquoise"
"1992","DLGAP4",NA,"turquoise"
"1993","DMAP1",NA,"turquoise"
"1994","DMD",NA,"turquoise"
"1995","DMGDH",NA,"turquoise"
"1996","DMPK",NA,"turquoise"
"1997","DMWD",NA,"turquoise"
"1998","DMXL1",NA,"turquoise"
"1999","DMXL2",NA,"turquoise"
"2000","DNA2",NA,"turquoise"
"2001","DNAAF2",NA,"turquoise"
"2002","DNAH10",NA,"turquoise"
"2003","DNAH12",NA,"turquoise"
"2004","DNAH17",NA,"turquoise"
"2005","DNAH2",NA,"turquoise"
"2006","DNAH6",NA,"turquoise"
"2007","DNAH7",NA,"turquoise"
"2008","DNAH9",NA,"turquoise"
"2009","DNAJA1",NA,"turquoise"
"2010","DNAJA3",NA,"turquoise"
"2011","DNAJA4",NA,"turquoise"
"2012","DNAJB1",NA,"turquoise"
"2013","DNAJB2",NA,"turquoise"
"2014","DNAJB4",NA,"turquoise"
"2015","DNAJB5",NA,"turquoise"
"2016","DNAJB6",NA,"turquoise"
"2017","DNAJC10",NA,"turquoise"
"2018","DNAJC14",NA,"turquoise"
"2019","DNAJC16",NA,"turquoise"
"2020","DNAJC24",NA,"turquoise"
"2021","DNAJC27",NA,"turquoise"
"2022","DNAJC27-AS1",NA,"turquoise"
"2023","DNAJC28",NA,"turquoise"
"2024","DNAJC3-AS1",NA,"turquoise"
"2025","DNAJC30",NA,"turquoise"
"2026","DNAJC4",NA,"turquoise"
"2027","DNAJC6",NA,"turquoise"
"2028","DNAL1",NA,"turquoise"
"2029","DNALI1",NA,"turquoise"
"2030","DNASE1L1",NA,"turquoise"
"2031","DNM1",NA,"turquoise"
"2032","DNM1P46",NA,"turquoise"
"2033","DNM2",NA,"turquoise"
"2034","DNM3",NA,"turquoise"
"2035","DNM3-IT1",NA,"turquoise"
"2036","DNMBP",NA,"turquoise"
"2037","DNMT3B",NA,"turquoise"
"2038","DNTTIP1",NA,"turquoise"
"2039","DOC2B",NA,"turquoise"
"2040","DOCK10",NA,"turquoise"
"2041","DOCK11",NA,"turquoise"
"2042","DOCK4",NA,"turquoise"
"2043","DOCK5",NA,"turquoise"
"2044","DOCK7",NA,"turquoise"
"2045","DOCK9",NA,"turquoise"
"2046","DOHH",NA,"turquoise"
"2047","DOK3",NA,"turquoise"
"2048","DOK4",NA,"turquoise"
"2049","DOK6",NA,"turquoise"
"2050","DONSON",NA,"turquoise"
"2051","DOPEY1",NA,"turquoise"
"2052","DOPEY2",NA,"turquoise"
"2053","DPF2",NA,"turquoise"
"2054","DPH1",NA,"turquoise"
"2055","DPH3",NA,"turquoise"
"2056","DPH7",NA,"turquoise"
"2057","DPM2",NA,"turquoise"
"2058","DPP10",NA,"turquoise"
"2059","DPP6",NA,"turquoise"
"2060","DPP8",NA,"turquoise"
"2061","DPP9",NA,"turquoise"
"2062","DPY19L1P2",NA,"turquoise"
"2063","DPY19L2",NA,"turquoise"
"2064","DPY19L2P1",NA,"turquoise"
"2065","DPY19L2P2",NA,"turquoise"
"2066","DPY19L3",NA,"turquoise"
"2067","DPY30",NA,"turquoise"
"2068","DPYD",NA,"turquoise"
"2069","DPYSL2",NA,"turquoise"
"2070","DPYSL3",NA,"turquoise"
"2071","DPYSL5",NA,"turquoise"
"2072","DRAP1",NA,"turquoise"
"2073","DRG1",NA,"turquoise"
"2074","DROSHA",NA,"turquoise"
"2075","DRP2",NA,"turquoise"
"2076","DSCAM",NA,"turquoise"
"2077","DSCC1",NA,"turquoise"
"2078","DST",NA,"turquoise"
"2079","DSTN",NA,"turquoise"
"2080","DSTYK",NA,"turquoise"
"2081","DTNA",NA,"turquoise"
"2082","DTNBP1",NA,"turquoise"
"2083","DTWD1",NA,"turquoise"
"2084","DTX1",NA,"turquoise"
"2085","DTX2",NA,"turquoise"
"2086","DTX3",NA,"turquoise"
"2087","DTX3L",NA,"turquoise"
"2088","DUBR",NA,"turquoise"
"2089","DUSP10",NA,"turquoise"
"2090","DUSP16",NA,"turquoise"
"2091","DUSP18",NA,"turquoise"
"2092","DUSP19",NA,"turquoise"
"2093","DUSP22",NA,"turquoise"
"2094","DUSP26",NA,"turquoise"
"2095","DUSP28",NA,"turquoise"
"2096","DUSP6",NA,"turquoise"
"2097","DUSP7",NA,"turquoise"
"2098","DUSP8",NA,"turquoise"
"2099","DVL1",NA,"turquoise"
"2100","DYM",NA,"turquoise"
"2101","DYNC1H1",NA,"turquoise"
"2102","DYNC1I1",NA,"turquoise"
"2103","DYNC1I2",NA,"turquoise"
"2104","DYNC1LI2",NA,"turquoise"
"2105","DYNLRB1",NA,"turquoise"
"2106","DYNLT3",NA,"turquoise"
"2107","DYRK2",NA,"turquoise"
"2108","DYRK4",NA,"turquoise"
"2109","DYSF",NA,"turquoise"
"2110","DZIP1",NA,"turquoise"
"2111","E2F1",NA,"turquoise"
"2112","E2F5",NA,"turquoise"
"2113","E2F6",NA,"turquoise"
"2114","EAF2",NA,"turquoise"
"2115","EBF4",NA,"turquoise"
"2116","EBLN2",NA,"turquoise"
"2117","EBP",NA,"turquoise"
"2118","ECD",NA,"turquoise"
"2119","ECE1",NA,"turquoise"
"2120","ECH1",NA,"turquoise"
"2121","ECHDC2",NA,"turquoise"
"2122","ECM1",NA,"turquoise"
"2123","ECPAS",NA,"turquoise"
"2124","ECT2",NA,"turquoise"
"2125","EDEM2",NA,"turquoise"
"2126","EDNRB",NA,"turquoise"
"2127","EDRF1",NA,"turquoise"
"2128","EEF1A1P30",NA,"turquoise"
"2129","EEF1A1P5",NA,"turquoise"
"2130","EEF1A2",NA,"turquoise"
"2131","EEF1AKMT1",NA,"turquoise"
"2132","EEF1B2",NA,"turquoise"
"2133","EEF1DP2",NA,"turquoise"
"2134","EEF2K",NA,"turquoise"
"2135","EEF2KMT",NA,"turquoise"
"2136","EEFSEC",NA,"turquoise"
"2137","EFCAB11",NA,"turquoise"
"2138","EFCAB2",NA,"turquoise"
"2139","EFCAB7",NA,"turquoise"
"2140","EFEMP2",NA,"turquoise"
"2141","EFHB",NA,"turquoise"
"2142","EFHD1",NA,"turquoise"
"2143","EFNA1",NA,"turquoise"
"2144","EFNB2",NA,"turquoise"
"2145","EFNB3",NA,"turquoise"
"2146","EFR3A",NA,"turquoise"
"2147","EFR3B",NA,"turquoise"
"2148","EGFEM1P",NA,"turquoise"
"2149","EGFL8",NA,"turquoise"
"2150","EGFR",NA,"turquoise"
"2151","EGLN1",NA,"turquoise"
"2152","EGLN2",NA,"turquoise"
"2153","EGLN3",NA,"turquoise"
"2154","EHBP1",NA,"turquoise"
"2155","EHD1",NA,"turquoise"
"2156","EHD2",NA,"turquoise"
"2157","EHD3",NA,"turquoise"
"2158","EHD4",NA,"turquoise"
"2159","EI24",NA,"turquoise"
"2160","EID1",NA,"turquoise"
"2161","EID2B",NA,"turquoise"
"2162","EIF1",NA,"turquoise"
"2163","EIF1B-AS1",NA,"turquoise"
"2164","EIF2AK1",NA,"turquoise"
"2165","EIF2AK2",NA,"turquoise"
"2166","EIF2B1",NA,"turquoise"
"2167","EIF2D",NA,"turquoise"
"2168","EIF2S3",NA,"turquoise"
"2169","EIF3EP1",NA,"turquoise"
"2170","EIF3G",NA,"turquoise"
"2171","EIF3I",NA,"turquoise"
"2172","EIF3J-AS1",NA,"turquoise"
"2173","EIF4A1",NA,"turquoise"
"2174","EIF4EBP2",NA,"turquoise"
"2175","EIF4H",NA,"turquoise"
"2176","EIF5",NA,"turquoise"
"2177","EIF5A",NA,"turquoise"
"2178","EIPR1",NA,"turquoise"
"2179","ELAVL1",NA,"turquoise"
"2180","ELAVL3",NA,"turquoise"
"2181","ELAVL4",NA,"turquoise"
"2182","ELF1",NA,"turquoise"
"2183","ELF2",NA,"turquoise"
"2184","ELFN2",NA,"turquoise"
"2185","ELK1",NA,"turquoise"
"2186","ELK4",NA,"turquoise"
"2187","ELL2",NA,"turquoise"
"2188","ELMO1",NA,"turquoise"
"2189","ELMO2",NA,"turquoise"
"2190","ELMOD1",NA,"turquoise"
"2191","ELMOD3",NA,"turquoise"
"2192","ELN",NA,"turquoise"
"2193","ELOA-AS1",NA,"turquoise"
"2194","ELOVL1",NA,"turquoise"
"2195","ELOVL4",NA,"turquoise"
"2196","ELOVL5",NA,"turquoise"
"2197","ELOVL7",NA,"turquoise"
"2198","ELP2",NA,"turquoise"
"2199","EMC10",NA,"turquoise"
"2200","EMC2",NA,"turquoise"
"2201","EMC8",NA,"turquoise"
"2202","EMC9",NA,"turquoise"
"2203","EMD",NA,"turquoise"
"2204","EME2",NA,"turquoise"
"2205","EMILIN2",NA,"turquoise"
"2206","EML1",NA,"turquoise"
"2207","EML2",NA,"turquoise"
"2208","EML4",NA,"turquoise"
"2209","EML5",NA,"turquoise"
"2210","EML6",NA,"turquoise"
"2211","ENDOD1",NA,"turquoise"
"2212","ENGASE",NA,"turquoise"
"2213","ENHO",NA,"turquoise"
"2214","ENKD1",NA,"turquoise"
"2215","ENO1",NA,"turquoise"
"2216","ENO2",NA,"turquoise"
"2217","ENOSF1",NA,"turquoise"
"2218","ENOX1",NA,"turquoise"
"2219","ENOX2",NA,"turquoise"
"2220","ENPP2",NA,"turquoise"
"2221","ENPP4",NA,"turquoise"
"2222","ENPP5",NA,"turquoise"
"2223","ENPP6",NA,"turquoise"
"2224","ENSA",NA,"turquoise"
"2225","ENTPD3-AS1",NA,"turquoise"
"2226","ENTPD5",NA,"turquoise"
"2227","ENTPD6",NA,"turquoise"
"2228","ENTPD7",NA,"turquoise"
"2229","EPAS1",NA,"turquoise"
"2230","EPB41L1",NA,"turquoise"
"2231","EPB41L3",NA,"turquoise"
"2232","EPB41L4A",NA,"turquoise"
"2233","EPB41L4B",NA,"turquoise"
"2234","EPB41L5",NA,"turquoise"
"2235","EPC1",NA,"turquoise"
"2236","EPC2",NA,"turquoise"
"2237","EPDR1",NA,"turquoise"
"2238","EPHA5",NA,"turquoise"
"2239","EPHA6",NA,"turquoise"
"2240","EPHA7",NA,"turquoise"
"2241","EPHB1",NA,"turquoise"
"2242","EPHB2",NA,"turquoise"
"2243","EPHB4",NA,"turquoise"
"2244","EPHX2",NA,"turquoise"
"2245","EPM2AIP1",NA,"turquoise"
"2246","EPN2",NA,"turquoise"
"2247","EPRS",NA,"turquoise"
"2248","EPS15",NA,"turquoise"
"2249","EPS8",NA,"turquoise"
"2250","EQTN",NA,"turquoise"
"2251","ERAP2",NA,"turquoise"
"2252","ERBB3",NA,"turquoise"
"2253","ERBIN",NA,"turquoise"
"2254","ERC2",NA,"turquoise"
"2255","ERCC1",NA,"turquoise"
"2256","ERCC2",NA,"turquoise"
"2257","ERCC6L2",NA,"turquoise"
"2258","ERF",NA,"turquoise"
"2259","ERGIC1",NA,"turquoise"
"2260","ERI1",NA,"turquoise"
"2261","ERICH3",NA,"turquoise"
"2262","ERMARD",NA,"turquoise"
"2263","ERMN",NA,"turquoise"
"2264","ERMP1",NA,"turquoise"
"2265","ERN1",NA,"turquoise"
"2266","ERO1B",NA,"turquoise"
"2267","ERP29",NA,"turquoise"
"2268","ERRFI1",NA,"turquoise"
"2269","ERV3-1",NA,"turquoise"
"2270","ESRRA",NA,"turquoise"
"2271","ESYT3",NA,"turquoise"
"2272","ETFA",NA,"turquoise"
"2273","ETFB",NA,"turquoise"
"2274","ETFBKMT",NA,"turquoise"
"2275","ETS1",NA,"turquoise"
"2276","ETV1",NA,"turquoise"
"2277","ETV5",NA,"turquoise"
"2278","ETV6",NA,"turquoise"
"2279","EVA1C",NA,"turquoise"
"2280","EVI2A",NA,"turquoise"
"2281","EVI5",NA,"turquoise"
"2282","EVL",NA,"turquoise"
"2283","EXO5",NA,"turquoise"
"2284","EXOC4",NA,"turquoise"
"2285","EXOC6",NA,"turquoise"
"2286","EXOC6B",NA,"turquoise"
"2287","EXOC7",NA,"turquoise"
"2288","EXOC8",NA,"turquoise"
"2289","EXOG",NA,"turquoise"
"2290","EXOSC4",NA,"turquoise"
"2291","EXT1",NA,"turquoise"
"2292","EXTL1",NA,"turquoise"
"2293","EXTL3",NA,"turquoise"
"2294","EXTL3-AS1",NA,"turquoise"
"2295","EYA3",NA,"turquoise"
"2296","EZH1",NA,"turquoise"
"2297","EZH2",NA,"turquoise"
"2298","F3",NA,"turquoise"
"2299","F8",NA,"turquoise"
"2300","F8A1",NA,"turquoise"
"2301","FA2H",NA,"turquoise"
"2302","FAAH",NA,"turquoise"
"2303","FAAH2",NA,"turquoise"
"2304","FAAP20",NA,"turquoise"
"2305","FABP3",NA,"turquoise"
"2306","FABP7",NA,"turquoise"
"2307","FADD",NA,"turquoise"
"2308","FADS1",NA,"turquoise"
"2309","FADS2",NA,"turquoise"
"2310","FAF1",NA,"turquoise"
"2311","FAHD2A",NA,"turquoise"
"2312","FAHD2B",NA,"turquoise"
"2313","FAHD2CP",NA,"turquoise"
"2314","FAM102A",NA,"turquoise"
"2315","FAM102B",NA,"turquoise"
"2316","FAM104A",NA,"turquoise"
"2317","FAM107B",NA,"turquoise"
"2318","FAM109A",NA,"turquoise"
"2319","FAM110B",NA,"turquoise"
"2320","FAM111A",NA,"turquoise"
"2321","FAM114A1",NA,"turquoise"
"2322","FAM114A2",NA,"turquoise"
"2323","FAM117A",NA,"turquoise"
"2324","FAM117B",NA,"turquoise"
"2325","FAM118B",NA,"turquoise"
"2326","FAM120AOS",NA,"turquoise"
"2327","FAM122A",NA,"turquoise"
"2328","FAM122B",NA,"turquoise"
"2329","FAM124A",NA,"turquoise"
"2330","FAM126A",NA,"turquoise"
"2331","FAM131B",NA,"turquoise"
"2332","FAM133A",NA,"turquoise"
"2333","FAM135A",NA,"turquoise"
"2334","FAM136A",NA,"turquoise"
"2335","FAM13A",NA,"turquoise"
"2336","FAM13A-AS1",NA,"turquoise"
"2337","FAM13B",NA,"turquoise"
"2338","FAM13C",NA,"turquoise"
"2339","FAM149B1",NA,"turquoise"
"2340","FAM151B",NA,"turquoise"
"2341","FAM155A",NA,"turquoise"
"2342","FAM155A-IT1",NA,"turquoise"
"2343","FAM160B2",NA,"turquoise"
"2344","FAM169A",NA,"turquoise"
"2345","FAM171A1",NA,"turquoise"
"2346","FAM171A2",NA,"turquoise"
"2347","FAM174B",NA,"turquoise"
"2348","FAM177A1",NA,"turquoise"
"2349","FAM181B",NA,"turquoise"
"2350","FAM182B",NA,"turquoise"
"2351","FAM184A",NA,"turquoise"
"2352","FAM184B",NA,"turquoise"
"2353","FAM185A",NA,"turquoise"
"2354","FAM185BP",NA,"turquoise"
"2355","FAM189A1",NA,"turquoise"
"2356","FAM189B",NA,"turquoise"
"2357","FAM196A",NA,"turquoise"
"2358","FAM196B",NA,"turquoise"
"2359","FAM198A",NA,"turquoise"
"2360","FAM19A1",NA,"turquoise"
"2361","FAM19A2",NA,"turquoise"
"2362","FAM212B",NA,"turquoise"
"2363","FAM213A",NA,"turquoise"
"2364","FAM213B",NA,"turquoise"
"2365","FAM214A",NA,"turquoise"
"2366","FAM214B",NA,"turquoise"
"2367","FAM216A",NA,"turquoise"
"2368","FAM217B",NA,"turquoise"
"2369","FAM218A",NA,"turquoise"
"2370","FAM219B",NA,"turquoise"
"2371","FAM21EP",NA,"turquoise"
"2372","FAM221A",NA,"turquoise"
"2373","FAM222A",NA,"turquoise"
"2374","FAM227B",NA,"turquoise"
"2375","FAM228A",NA,"turquoise"
"2376","FAM229B",NA,"turquoise"
"2377","FAM234B",NA,"turquoise"
"2378","FAM238C",NA,"turquoise"
"2379","FAM3C",NA,"turquoise"
"2380","FAM49A",NA,"turquoise"
"2381","FAM53A",NA,"turquoise"
